bodyId,type,class,instance,rootSide,somaSide,nt_consensus_nt
66206,LHPV2b3,,LHPV2b3_R,,R,gaba
66230,FS1A_a,CX,FS1A_a_C1_R,,R,acetylcholine
66244,M_vPNml87,ALPN,M_vPNml87_L,,L,gaba
66246,vDeltaH,CX,vDeltaH_C5,,L,acetylcholine
66249,LHPV2c1_a,,LHPV2c1_a_R,,R,gaba
66261,LHAD1d1,,LHAD1d1_R,,R,acetylcholine
66289,,ALLN,66289_R,,R,unclear
66309,FC1D,CX,FC1D_C6_L,,L,acetylcholine
66342,FS1B_b,CX,FS1B_b_C2_R,,R,acetylcholine
66371,M_vPNml53,ALPN,M_vPNml53_L,,L,gaba
66383,LHAV6a4,,LHAV6a4_R,,R,acetylcholine
66389,CB3326,ALLN,CB3326_R,,R,unclear
66418,FC3_b,CX,FC3_b_C9_L,,L,acetylcholine
66445,LHPD3a2_c,,LHPD3a2_c_R,,R,glutamate
66479,FC1C_a,CX,FC1C_a_C6_R,,R,acetylcholine
66543,LHPV6a1,,LHPV6a1_R,,R,acetylcholine
66561,vDeltaI_b,CX,vDeltaI_b_C0,,R,acetylcholine
66590,LHAV2k10,,LHAV2k10_R,,R,acetylcholine
66644,hDeltaJ,CX,hDeltaJ_10_C8,,L,acetylcholine
66676,LHPV2e1_a,,LHPV2e1_a_L,,L,gaba
66695,FB5D,CX,FB5D_L,,L,glutamate
66718,FB6T,CX,FB6T_R,,R,glutamate
66740,LHPV3b1_b,,LHPV3b1_b_L,,L,acetylcholine
66750,FC2C,CX,FC2C_C4_R,,R,acetylcholine
66756,LHAD1i1,,LHAD1i1_R,,R,acetylcholine
66823,FB1I,CX,FB1I_R,,R,glutamate
66841,PFNa,CX,PFNa(PB03)_L9_C9,,L,acetylcholine
66864,FS2,CX,FS2_C8_R,,R,acetylcholine
66877,LHPV5b4,,LHPV5b4_L,,L,acetylcholine
66882,LHPV5c1_a,,LHPV5c1_a_R,,R,acetylcholine
66883,LHPV5g1_b,,LHPV5g1_b_L,,L,acetylcholine
66946,LHPV6a1,,LHPV6a1_L,,L,acetylcholine
66969,LHAV7a4,,LHAV7a4_R,,R,glutamate
66970,VP1m+VP2_lvPN2,ALPN,VP1m+VP2_lvPN2_L,,L,acetylcholine
66977,FB5G_a,CX,FB5G_a_R,,R,glutamate
67006,FC1F,CX,FC1F_C8_L,,L,acetylcholine
67019,PFNa,CX,PFNa(PB03)_R4_C7,,R,acetylcholine
67024,FC1D,CX,FC1D_C2_L,,L,acetylcholine
67047,vDeltaG,CX,vDeltaG_C9,,R,acetylcholine
67052,lLN2T_b,ALLN,lLN2T_b(Tortuous)_R,,R,acetylcholine
67055,hDeltaL,CX,hDeltaL_04_C4,,R,acetylcholine
67167,hDeltaA,CX,hDeltaA_03_C3,,R,acetylcholine
67173,LHAD1b1_b,,LHAD1b1_b_L,,L,acetylcholine
67174,ER1_a,CX,ER1_a_R,,R,gaba
67181,LHAD1c2,,LHAD1c2_R,,R,acetylcholine
67214,LHPV4c3,,LHPV4c3_L,,L,glutamate
67241,FB5Q,CX,FB5Q_L,,L,glutamate
67244,v2LN34A,ALLN,v2LN34A_R,,R,glutamate
67250,FC1B,CX,FC1B_C7_L,,L,acetylcholine
67303,FB8B,CX,FB8B_R,,R,glutamate
67361,FC2B,CX,FC2B_C2_R,,R,acetylcholine
67397,FB7M,CX,FB7M_L,,L,glutamate
67398,LHPD5c1,,LHPD5c1_L,,L,glutamate
67456,FC1B,CX,FC1B_C4_L,,L,acetylcholine
67490,LHAV5a2_a4,,LHAV5a2_a4_R,,R,acetylcholine
67497,LHPV2a4,,LHPV2a4_L,,L,gaba
67598,PFNp_c,CX,PFNp_c,,L,acetylcholine
67717,FC1C_a,CX,FC1C_a_C8_R,,R,acetylcholine
67741,FC2B,CX,FC2B_C6_R,,R,acetylcholine
67747,DL2d_vPN,ALPN,DL2d_vPN_L,,L,gaba
67789,LAL030_b,,LAL030_b_L,,L,acetylcholine
67799,LHPV2a4,,LHPV2a4_R,,R,gaba
67822,LHAV9a1_a,,LHAV9a1_a_L,,L,acetylcholine
67889,LAL127,,LAL127_L,,L,gaba
67900,DL2d_vPN,ALPN,DL2d_vPN_R,,R,gaba
67945,LHAD1a4_b,,LHAD1a4_b_R,,R,acetylcholine
68031,LHPV4g1,,LHPV4g1_R,,R,glutamate
68039,FC1B,CX,FC1B_C1_R,,R,acetylcholine
68086,M_lvPNm25,ALPN,M_lvPNm25_L,,L,acetylcholine
68114,ORN_DP1m,olfactory,ORN_DP1m_R,R,,acetylcholine
68121,FC1F,CX,FC1F_C3_L,,L,acetylcholine
68165,LHPV2c5,,LHPV2c5_R,,R,unclear
68196,SAF,CX,SAF(FB9)_L,,L,glutamate
68225,FB1F,CX,FB1F_R,,R,glutamate
68227,DP1m_vPN,ALPN,DP1m_vPN_R,,R,gaba
68241,LAL071,,LAL071_R,,R,gaba
68257,ORN_VM6v,olfactory,ORN_VM6v_R,R,,acetylcholine
68268,FB4P_a,CX,FB4P_a_L,,L,glutamate
68271,FC2B,CX,FC2B_C7_L,,L,acetylcholine
68319,LHPV4a5,,LHPV4a5_R,,R,glutamate
68341,LHAD1d2,,LHAD1d2_L,,L,acetylcholine
68352,LHPV5c1,,LHPV5c1_R,,R,acetylcholine
68360,FS4A,CX,FS4A_C8_R,,R,acetylcholine
68372,LHAV4b1,,LHAV4b1_L,,L,gaba
68379,v2LN49,ALLN,v2LN49_L,,L,glutamate
68387,IbSpsP,CX,IbSpsP(PB17)_L3,,L,acetylcholine
68391,FB8F_b,CX,FB8F_b_L,,L,glutamate
68438,PFNp_a,CX,PFNp_a,,R,acetylcholine
68479,LHAD1a1,,LHAD1a1_L,,L,acetylcholine
68502,FC2C,CX,FC2C_C1_L,,L,acetylcholine
68579,FC2C,CX,FC2C_C5_R,,R,acetylcholine
68606,M_vPNml53,ALPN,M_vPNml53_L,,L,gaba
68672,FB4Q_c,CX,FB4Q_c_L,,L,glutamate
68686,LHAV4g6_a,,LHAV4g6_a_R,,R,gaba
68692,LHPV4g1,,LHPV4g1_R,,R,glutamate
68701,M_lvPNm40,ALPN,M_lvPNm40_R,,R,acetylcholine
68734,ORN_DP1m,olfactory,ORN_DP1m_R,R,,acetylcholine
68736,LHAV4g7_b,,LHAV4g7_b_L,,L,gaba
68775,hDeltaD,CX,hDeltaD_08_C5,,L,acetylcholine
68806,LHPV4h1,,LHPV4h1_R,,R,glutamate
68820,LHAV5a6_b,,LHAV5a6_b_R,,R,acetylcholine
68834,FS2,CX,FS2_C9_L,,L,acetylcholine
68841,FB8C,CX,FB8C_L,,L,glutamate
68850,lLN8,ALLN,lLN8_L,,L,gaba
68856,LHPV4k1,,LHPV4k1_R,,R,glutamate
68869,M_vPNml53,ALPN,M_vPNml53_R,,R,gaba
68889,FR1,CX,FR1(FQ4)_C1_R,,R,acetylcholine
68917,FB5B,CX,FB5B_R,,R,glutamate
68950,LHPV5a2,,LHPV5a2_R,,R,acetylcholine
68973,LHAV6c1,,LHAV6c1_R,,R,glutamate
68996,LHPV6f5,,LHPV6f5_R,,R,acetylcholine
68997,LHPV2a1_c,,LHPV2a1_c_R,,R,gaba
69008,ORN_DL2v,olfactory,ORN_DL2v_R,R,,acetylcholine
69020,LHAV4b1,,LHAV4b1_R,,R,gaba
69058,LHAV5a1,,LHAV5a1_L,,L,acetylcholine
69064,PFR_a,CX,PFR_a(PB11a)_R1_C1_irreg,,L,unclear
69076,ORN_D,olfactory,ORN_D_R,R,,acetylcholine
69089,LHPV4g1,,LHPV4g1_R,,R,glutamate
69106,FC1E,CX,FC1E_C2_R,,R,acetylcholine
69140,LHPV2b2_a,,LHPV2b2_a_R,,R,gaba
69262,PFNp_c,CX,PFNp_c,,R,acetylcholine
69315,FC1C_b,CX,FC1C_C6_R,,R,acetylcholine
69319,ER1_a,CX,ER1_a_R,,R,gaba
69343,FB6Q,CX,FB6Q_L,,L,glutamate
69369,LHPV2a5,,LHPV2a5_L,,L,gaba
69382,M_vPNml88,ALPN,M_vPNml88_L,,L,gaba
69454,ER3a_d,CX,ER3a_d_L,,L,gaba
69515,PFNd,CX,PFNd(PB04)_R4_C6,,R,acetylcholine
69520,LHPV5d1,,LHPV5d1_L,,L,acetylcholine
69527,LHAV5a2_a4,,LHAV5a2_a4_R,,R,acetylcholine
69541,PFNm_a,CX,PFNm_a_R4_C7,,R,acetylcholine
69595,LHPV6k1,,LHPV6k1_L,,L,glutamate
69599,PFNp_e,CX,PFNp_e,,L,acetylcholine
69606,ORN_VM6v,olfactory,ORN_VM6v_R,R,,acetylcholine
69631,M_lvPNm41,ALPN,M_lvPNm41_R,,R,acetylcholine
69639,LHPV4a5,,LHPV4a5_L,,L,glutamate
69646,M_lPNm13,ALPN,M_lPNm13_L,,L,acetylcholine
69684,FB5O,CX,FB5O_R,,R,glutamate
69704,hDeltaI,CX,hDeltaI_02_C2,,R,acetylcholine
69762,LHAD1b5,,LHAD1b5_R,,R,acetylcholine
69766,LHPV5d1,,LHPV5d1_L,,L,acetylcholine
69780,LHAD1b5,,LHAD1b5_R,,R,acetylcholine
69783,FC,CX,FC1C(?)_C3_L,,L,acetylcholine
69802,LAL063,,LAL063_R,,R,gaba
69806,LHPV4c1_b,,LHPV4c1_b_L,,L,glutamate
69815,v2LN46,ALLN,v2LN46_R,,R,glutamate
69837,LHPV2a1_a,,LHPV2a1_a_L,,L,gaba
69845,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
69923,FC1F,CX,FC1F_C1_R,,R,acetylcholine
69938,IbSpsP,CX,IbSpsP(PB17)_L9,,L,acetylcholine
69942,LHPV4c1_a,,LHPV4c1_a_L,,L,glutamate
69954,hDeltaC,CX,hDeltaC_05_C5,,R,acetylcholine
70008,M_lvPNm38,ALPN,M_lvPNm38_L,,L,acetylcholine
70052,M_vPNml77,ALPN,M_vPNml77_L,,L,gaba
70101,LHAD3f1_a,,LHAD3f1_a_R,,R,acetylcholine
70230,PFNp_c,CX,PFNp_c,,R,acetylcholine
70248,CB3228,ALPN,CB3228_L,,L,gaba
70279,FB5W_a,CX,FB5W_a_R,,R,glutamate
70307,PFNa,CX,PFNa(PB03)_L7_C6,,L,acetylcholine
70325,LAL030_b,,LAL030_b_R,,R,acetylcholine
70329,hDeltaJ,CX,hDeltaJ_07_C6a,,R,acetylcholine
70401,LHPV4i3,,LHPV4i3_R,,R,glutamate
70430,LHAD3a8,,LHAD3a8_R,,R,acetylcholine
70487,LHAV6a7,,LHAV6a7_R,,R,acetylcholine
70533,PFNa,CX,PFNa(PB03)_R7_C4,,R,acetylcholine
70573,FB5G_c,CX,FB5G_c_L,,L,glutamate
70610,LH001m,,LH001m_L,,L,acetylcholine
70621,FS1A_a,CX,FS1A_a_C4_L,,L,acetylcholine
70643,LH006m,,LH006m_L,,L,acetylcholine
70684,M_vPNml83,ALPN,M_vPNml83_R,,R,gaba
70713,vDeltaD,CX,vDeltaD_C6,,R,acetylcholine
70716,vDeltaI_b,CX,vDeltaI_b_C5,,L,acetylcholine
70784,LHAV4b2,,LHAV4b2_R,,R,gaba
70788,LHAV3e2,,LHAV3e2_L,,L,acetylcholine
70865,ORN_VM6v,olfactory,ORN_VM6v_R,R,,acetylcholine
70867,LHAD1d1,,LHAD1d1_L,,L,acetylcholine
70894,PFNa,CX,PFNa(PB03)_L4_C3,,L,acetylcholine
70924,MBON10,MBON,MBON10(B'1)_L,,L,gaba
70937,CB1545,ALLN,CB1545_L,,L,glutamate
71000,LHPD3a2_b,,LHPD3a2_b_R,,R,glutamate
71015,FC1E,CX,FC1E_C3_R,,R,acetylcholine
71018,vDeltaC,CX,vDeltaC_C3,,R,acetylcholine
71042,vDeltaI_a,CX,vDeltaI_a_C3,,L,acetylcholine
71051,LHPV6a1,,LHPV6a1_R,,R,acetylcholine
71081,FB5B,CX,FB5B_R,,R,glutamate
71106,LHAV7a1_b,,LHAV7a1_b_L,,L,glutamate
71154,vDeltaB,CX,vDeltaB_C6,,R,acetylcholine
71167,LHPV6f1,,LHPV6f1_R,,R,acetylcholine
71197,LHAD1b5,,LHAD1b5_L,,L,acetylcholine
71224,CB0650,ALPN,CB0650_R,,R,glutamate
71270,LHPV6f1,,LHPV6f1_L,,L,acetylcholine
71278,LHAD3g1,,LHAD3g1_R,,R,glutamate
71280,LHAD3b1_a,,LHAD3b1_a_R,,R,acetylcholine
71284,ORN_VM6v,olfactory,ORN_VM6v_R,R,,acetylcholine
71299,LHAV4b2,,LHAV4b2_R,,R,gaba
71302,FS1A_b,CX,FS1A_b_C2_R,,R,acetylcholine
71363,FS2,CX,FS2_C6_L,,L,acetylcholine
71397,FC1C_b,CX,FC1C_C8_R,,R,acetylcholine
71418,M_lPNm11A,ALPN,M_lPNm11A_R,,R,acetylcholine
71476,DM4_vPN,ALPN,DM4_vPN_L,,L,gaba
71503,ER1_c,CX,ER1_c_R,,R,gaba
71525,LHPV6h2,,LHPV6h2_R,,R,acetylcholine
71612,FS1B_a,CX,FS1B_a_C2_R,,R,acetylcholine
71718,FC3_b,CX,FC3_b_C7_R,,R,acetylcholine
71719,M_vPNml53,ALPN,M_vPNml53_R,,R,gaba
71747,PFNm_a,CX,PFNm_a_R6_C5,,R,acetylcholine
71751,LAL060_a,,LAL060_a_L,,L,gaba
71752,PFNp_a,CX,PFNp_a,,L,acetylcholine
71756,LHAD1c2b,,LHAD1c2b_R,,R,acetylcholine
71757,LHPD3a2_b,,LHPD3a2_b_L,,L,glutamate
71764,ORN_DP1l,olfactory,ORN_DP1l_L,L,,acetylcholine
71769,FB4R,CX,FB4R_R,,R,glutamate
71779,hDeltaL,CX,hDeltaL_12_C10,,L,acetylcholine
71796,CB2908,ALLN,CB2908_R,,R,acetylcholine
71830,LHAV7a4,,LHAV7a4_R,,R,glutamate
71855,FC2A,CX,FC2A_C3_L,,L,acetylcholine
71862,M_vPNml84,ALPN,M_vPNml84_R,,R,gaba
71900,LHPV2b3,,LHPV2b3_L,,L,gaba
71925,ORN_DP1m,olfactory,ORN_DP1m_L,L,,acetylcholine
71932,LHPD4b1,,LHPD4b1_L,,L,glutamate
71959,vDeltaJ,CX,vDeltaJ_C7,,R,acetylcholine
71991,IbSpsP,CX,IbSpsP(PB17)_L9,,L,acetylcholine
72102,LHAV4a5,,LHAV4a5_R,,R,gaba
72133,vDeltaF,CX,vDeltaF_C0,,L,acetylcholine
72143,PFNp_c,CX,PFNp_c,,L,acetylcholine
72145,FB7C,CX,FB7C_R,,R,glutamate
72149,LHPV5m1,,LHPV5m1_R,,R,acetylcholine
72151,LHAV5a1,,LHAV5a1_L,,L,acetylcholine
72153,LHAV7a1_a,,LHAV7a1_a_R,,R,glutamate
72181,LAL094,,LAL094_R,,R,glutamate
72267,LHPV6h1,,LHPV6h1_L,,L,acetylcholine
72390,FC1E,CX,FC1E_C8_R,,R,acetylcholine
72405,DM3_vPN,ALPN,DM3_vPN_R,,R,gaba
72430,FB2C,CX,FB2C_R,,R,glutamate
72472,PFNm_b,CX,PFNm_b_R9_C1,,R,acetylcholine
72491,ER1_c,CX,ER1_c_R,,R,gaba
72502,LHPD4b1,,LHPD4b1_R,,R,glutamate
72540,LHPV4b4,,LHPV4b4_L,,L,glutamate
72572,M_lPNm13,ALPN,M_lPNm13_L,,L,acetylcholine
72623,LHAV5a2_a4,,LHAV5a2_a4_R,,R,acetylcholine
72632,LAL050,,LAL050(LAL062)_L,,L,gaba
72652,LHPV5d1,,LHPV5d1_R,,R,acetylcholine
72669,PFNp_e,CX,PFNp_e,,R,acetylcholine
72708,ORN_DL2v,olfactory,ORN_DL2v_R,R,,acetylcholine
72743,LHPV6h2,,LHPV6h2_L,,L,acetylcholine
72824,ER3a_a,CX,ER3a_a_R,,R,gaba
72857,LAL060_a,,LAL060_a_L,,L,gaba
72871,CB3417,ALLN,CB3417_L,,L,unclear
72892,FB5B,CX,FB5B_L,,L,glutamate
72902,FC1E,CX,FC1E_C6_L,,L,acetylcholine
72957,hDeltaJ,CX,hDeltaJ_12_C10,,L,acetylcholine
73011,LHPV5h4,,LHPV5h4_R,,R,acetylcholine
73020,LHAV5a2_a2,,LHAV5a2_a2_R,,R,acetylcholine
73110,FB6J,CX,FB6J_R,,R,glutamate
73112,FB8E,CX,FB8E_L,,L,glutamate
73114,PFNp_c,CX,PFNp_c,,R,acetylcholine
73244,FC1C_b,CX,FC1C_C2_R,,R,acetylcholine
73279,LHPV4g2,,LHPV4g2_R,,R,glutamate
73285,vDeltaB,CX,vDeltaB_C7,,L,acetylcholine
73312,FS1A_c,CX,FS1A_c_C3_L,,L,acetylcholine
73426,LHPV2a4,,LHPV2a4_L,,L,gaba
73491,LHAV4d4,,LHAV4d4_R,,R,gaba
73492,DM4_vPN,ALPN,DM4_vPN_R,,R,gaba
73504,LHPV4a5,,LHPV4a5_R,,R,glutamate
73747,ORN_VM6v,olfactory,ORN_VM6v_R,R,,acetylcholine
73758,FB5J,CX,FB5J_R,,R,glutamate
73801,LHPV5g2,,LHPV5g2_L,,L,acetylcholine
73819,CB3007,ALLN,CB3007_L,,L,gaba
73853,hDeltaI,CX,hDeltaI_13_C11,,L,acetylcholine
73863,CB1296_a,ALPN,CB1296_a_L,,L,gaba
73908,vDeltaH,CX,vDeltaH_C5,,R,acetylcholine
73927,LHAV1b1,,LHAV1b1_L,,L,acetylcholine
73953,LHAD1f4,,LHAD1f4_R,,R,glutamate
74024,LHPD2a4_a,,LHPD2a4_a_L,,L,acetylcholine
74046,LAL071,,LAL071_L,,L,gaba
74081,LHAV5a2_a1,,LHAV5a2_a1_R,,R,acetylcholine
74095,LAL188_b,,LAL188_b_L,,L,acetylcholine
74131,LAL061,,LAL061_L,,L,gaba
74219,LHAD1i2_b,,LHAD1i2_b_R,,R,acetylcholine
74326,FC2B,CX,FC2B_C8_L,,L,acetylcholine
74349,FC3_c,CX,FC3_c_C7_L,,L,acetylcholine
74359,LHPV4g2,,LHPV4g2_R,,R,glutamate
74366,PFNp_c,CX,PFNp_c,,L,acetylcholine
74436,CB3007,ALLN,CB3007_R,,R,gaba
74439,FS1A_c,CX,FS1A_c_C9_L,,L,acetylcholine
74480,FC2C,CX,FC2C_C9_R,,R,acetylcholine
74666,hDeltaE,CX,hDeltaE_08_C5,,L,acetylcholine
74669,FB7F,CX,FB7F_L,,L,glutamate
74711,LHPV4i3,,LHPV4i3_L,,L,glutamate
74785,LHPV2b1,,LHPV2b1_L,,L,gaba
74836,PFNa,CX,PFNa(PB03)_R3_C8,,R,acetylcholine
74901,LHAD1a1,,LHAD1a1_R,,R,acetylcholine
74912,LHPV4a7,,LHPV4a7_R,,R,glutamate
74917,PFR_a,CX,PFR_a(PB11a)_R5_C5,,R,unclear
74954,"LHPV6h3,SLP276",,"LHPV6h3,SLP276_R",,R,acetylcholine
74977,M_vPNml84,ALPN,M_vPNml84_L,,L,gaba
74988,PFNp_e,CX,PFNp_e,,L,acetylcholine
74990,FB1B,CX,FB1B_L,,L,glutamate
75125,FB8G,CX,FB8G_R,,R,glutamate
75141,vDeltaG,CX,vDeltaG_C5,,L,acetylcholine
75165,LHAD1i2_b,,LHAD1i2_b_R,,R,acetylcholine
75233,LHAD1b5,,LHAD1b5_L,,L,acetylcholine
75242,LHPV2b3,,LHPV2b3_L,,L,gaba
75278,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
75302,LHAV3n1,,LHAV3n1_L,,L,acetylcholine
75333,LHAD1c2,,LHAD1c2_R,,R,acetylcholine
75344,v2LN34E,ALLN,v2LN34E_L,,L,glutamate
75409,LHAV6a5,,LHAV6a5_R,,R,acetylcholine
75421,ORN_VA2,olfactory,ORN_VA2_R,R,,acetylcholine
75464,LHAD1f4,,LHAD1f4_L,,L,glutamate
75558,FC1A,CX,FC1A_C5_R,,R,acetylcholine
75570,LHAV7a4,,LHAV7a4_R,,R,glutamate
75581,FC1B,CX,FC1B_C7_R,,R,acetylcholine
75598,PFNa,CX,PFNa(PB03)_R8_C3,,R,acetylcholine
75614,FB5E,CX,FB5E_R,,R,glutamate
75621,M_vPNml57,ALPN,M_vPNml57_R,,R,gaba
75639,LHPD3a2_a,,LHPD3a2_a_R,,R,glutamate
75651,PFNa,CX,PFNa(PB03),,R,acetylcholine
75669,vDeltaD,CX,vDeltaD_C3,,R,acetylcholine
75688,hDeltaJ,CX,hDeltaJ_03_C3,,R,acetylcholine
75721,ORN_DL2d,olfactory,ORN_DL2d_R,R,,acetylcholine
75724,PFNm_a,CX,PFNm_a_R5_C6,,R,acetylcholine
75781,vDeltaD,CX,vDeltaD_C3,,R,acetylcholine
75787,LHPV4c1_b,,LHPV4c1_b_R,,R,glutamate
75789,FB2C,CX,FB2C_R,,R,glutamate
75838,v2LN39a,ALLN,v2LN39a_L,,L,glutamate
75897,VP2+_adPN,ALPN,VP2+_adPN_L,,L,acetylcholine
75909,LH008m,,LH008m_L,,L,acetylcholine
75932,ORN_VM6v,olfactory,ORN_VM6v_R,R,,acetylcholine
75950,ORN_VA1v,olfactory,ORN_VA1v_R,R,,acetylcholine
75990,LHPD3a5,,LHPD3a5_R,,R,glutamate
76047,LHPV5b3,,LHPV5b3_R,,R,acetylcholine
76087,ORN_DP1l,olfactory,ORN_DP1l_R,R,,acetylcholine
76172,M_vPNml53,ALPN,M_vPNml53_R,,R,gaba
76194,PEN_a(PEN1),CX,PEN_a(PB06a)_R5,,R,acetylcholine
76200,FB7E,CX,FB7E_R,,R,glutamate
76228,LHAD1a4_a,,LHAD1a4_a_R,,R,acetylcholine
76394,LHPV4b2,,LHPV4b2_R,,R,glutamate
76412,FB5K,CX,FB5K_R,,R,glutamate
76425,LHPV4a5,,LHPV4a5_L,,L,glutamate
76486,LAL030_b,,LAL030_b_R,,R,acetylcholine
76492,PFNp_c,CX,PFNp_c,,R,acetylcholine
76504,ORN_DC1,olfactory,ORN_DC1_R,R,,acetylcholine
76506,vDeltaI_a,CX,vDeltaI_a_C6,,R,acetylcholine
76585,MBON25-like,MBON,MBON25-like(y2)_R,,R,glutamate
76634,LHPV2b3,,LHPV2b3_R,,R,gaba
76635,LHAV9a1_b,,LHAV9a1_b_L,,L,acetylcholine
76738,DL2d_vPN,ALPN,DL2d_vPN_R,,R,gaba
76777,LAL025,,LAL025_L,,L,acetylcholine
76829,LAL019,,LAL019_R,,R,acetylcholine
76845,FC1C_b,CX,FC1C_C1_R,,R,acetylcholine
76873,LHPD2a4_a,,LHPD2a4_a_L,,L,acetylcholine
76878,LHAV4g4_b,,LHAV4g4_b_R,,R,unclear
76931,PFL1,CX,PFL1(PB12a)_R4_C5,,R,acetylcholine
76932,v2LN41,ALLN,v2LN41_L,,L,unclear
76941,FS2,CX,FS2_C2_R,,R,acetylcholine
77025,FS3_c,CX,FS3_c_C8_R,,R,acetylcholine
77090,hDeltaM,CX,hDeltaM_C5,,L,acetylcholine
77094,LHAV4b2,,LHAV4b2_L,,L,gaba
77122,LHAV5a2_a1,,LHAV5a2_a1_L,,L,acetylcholine
77211,PFNm_a,CX,PFNm_a_R9_C1,,R,acetylcholine
77246,FS1A_a,CX,FS1A_a_C1_R,,R,acetylcholine
77285,PFNa,CX,PFNa(PB03)_L8_C7,,L,acetylcholine
77311,FB2F_a,CX,FB2F_a_L,,L,glutamate
77313,LHAD1b2,,LHAD1b2_L,,L,acetylcholine
77360,PFNd,CX,PFNd(PB04)_R6_C4,,R,acetylcholine
77380,M_lPNm11A,ALPN,M_lPNm11A_L,,L,acetylcholine
77432,LAL030d,,LAL030d_R,,R,acetylcholine
77438,M_vPNml80,ALPN,M_vPNml80_L,,L,gaba
77513,LHAD1c3,,LHAD1c3_R,,R,acetylcholine
77609,CB3447,ALPN,CB3447_R,,R,gaba
77710,DC4_vPN,ALPN,DC4_vPN_L,,L,gaba
77767,LHAD1b5,,LHAD1b5_R,,R,acetylcholine
77770,FC1E,CX,FC1E_C7_L,,L,acetylcholine
77801,PFNm_a,CX,PFNm_a_R6_C5,,R,acetylcholine
77821,vDeltaK,CX,vDeltaK_C8,,R,acetylcholine
77838,LHPD3a4_c,,LHPD3a4_c_R,,R,glutamate
77841,LHAV5a2_d,,LHAV5a2_d_R,,R,acetylcholine
77864,vDeltaC,CX,vDeltaC_C5,,R,acetylcholine
77911,FC3_a,CX,FC3_a_C6_R,,R,acetylcholine
77939,LHPD3a4_c,,LHPD3a4_c_R,,R,glutamate
77956,LHAD1c2,,LHAD1c2_R,,R,acetylcholine
77963,LHAV5a2_a3,,LHAV5a2_a3_R,,R,acetylcholine
78095,v2LN34D,ALLN,v2LN34D_L,,L,glutamate
78121,PFNp_c,CX,PFNp_c,,R,acetylcholine
78143,M_vPNml60,ALPN,M_vPNml60_R,,R,gaba
78294,FB5Z,CX,FB5Z_R,,R,glutamate
78331,FB2L,CX,FB2L_R,,R,glutamate
78369,LHAD1f4,,LHAD1f4_L,,L,glutamate
78460,M_vPNml87,ALPN,M_vPNml87_L,,L,gaba
78539,LHAD1a4_b,,LHAD1a4_b_L,,L,acetylcholine
78542,LHPV2b1,,LHPV2b1_R,,R,gaba
78549,FC3_b,CX,FC3_b_C3_R,,R,acetylcholine
78574,LHAV5a2_a3,,LHAV5a2_a3_R,,R,acetylcholine
78577,FB5G_b,CX,FB5G_b_L,,L,glutamate
78583,LHAV4g7_a,,LHAV4g7_a_L,,L,gaba
78592,LHAD1d2,,LHAD1d2_R,,R,acetylcholine
78673,LHPD2c2,,LHPD2c2_R,,R,acetylcholine
78718,FC1E,CX,FC1E_C3_L,,L,acetylcholine
78782,LHPV5m1,,LHPV5m1_R,,R,acetylcholine
78929,ORN_DC1,olfactory,ORN_DC1_R,R,,acetylcholine
78991,LHAV6a7,,LHAV6a7_L,,L,acetylcholine
79146,vDeltaE,CX,vDeltaE_C0,,L,acetylcholine
79193,LHPV2a4,,LHPV2a4_R,,R,gaba
79204,FC2C,CX,FC2C_C3_L,,L,acetylcholine
79273,FB5X,CX,FB5X_L,,L,glutamate
79317,CB1296_a,ALPN,CB1296_a_L,,L,gaba
79370,M_vPNml53,ALPN,M_vPNml53_L,,L,gaba
79407,LAL302m,,LAL302m_L,,L,acetylcholine
79427,FB7I,CX,FB7I_L,,L,glutamate
79541,LHPV5a1,,LHPV5a1_R,,R,acetylcholine
79549,PFL3,CX,PFL3(PB12c)_R7_C1,,R,acetylcholine
79615,PFR_b,CX,PFR_b(PB11b)_L1_C9_irreg,,L,acetylcholine
79631,v2LN34A,ALLN,v2LN34A_L,,L,glutamate
79639,PFNm_a,CX,PFNm_a_R3_C8,,R,acetylcholine
79645,M_vPNml87,ALPN,M_vPNml87_R,,R,gaba
79670,LHAD1b4,,LHAD1b4_R,,R,acetylcholine
79723,LHAD1d1,,LHAD1d1_R,,R,acetylcholine
79739,CB1824,ALLN,CB1824_R,,R,gaba
79759,LHPD2a4_a,,LHPD2a4_a_L,,L,acetylcholine
79788,vDeltaJ,CX,vDeltaJ_C0,,R,acetylcholine
79839,hDeltaI,CX,hDeltaI_11_C9,,L,acetylcholine
79944,LHAV2b1,,LHAV2b1_L,,L,acetylcholine
79948,FB7E,CX,FB7E_R,,R,glutamate
79973,CB1296_a,ALPN,CB1296_a_R,,R,gaba
79979,LHPD5d1,,LHPD5d1_R,,R,acetylcholine
80051,LHAV4g6_a,,LHAV4g6_a_L,,L,gaba
80118,LHPV4i3,,LHPV4i3_L,,L,glutamate
80130,hDeltaC,CX,hDeltaC_11_C9,,L,acetylcholine
80338,LHAD1a4_b,,LHAD1a4_b_R,,R,acetylcholine
80388,PFNp_e,CX,PFNp_e,,L,acetylcholine
80415,FB4A_b,CX,FB4A_b_R,,R,glutamate
80438,LHAV6c1,,LHAV6c1_R,,R,glutamate
